O.S;"
Status";Código;Descrição;Código;Descrição;Código;Descrição;"
Origem";"
Objeto";Código;Descrição;"
Modelo";Código;Descrição;Código;Descrição;Entrada;Saída Prevista;Saída;"Tempo de
Permanência(h)";Descrição da O.S
151984310;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101513;John Deere CH670 2L Colhe;1191;11;Colhedora;;;15/11/2024 07:30;15/12/2024 17:30;20/01/2025 14:00;1.590,50;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO CORTE DE BASE  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM I
151984311;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101513;John Deere CH670 2L Colhe;1191;11;Colhedora;;;15/11/2024 07:30;15/12/2024 17:30;16/12/2024 10:30;747;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO EXTRATOR SECUNDARIO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS
151984312;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101522;John Deere CH670 2L Colhe;1191;11;Colhedora;;;15/11/2024 07:30;15/12/2024 17:30;19/11/2024 10:30;0;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO  DE RODA  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-CONDENADO 
151984313;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101524;John Deere CH670 2L Colhe;1191;11;Colhedora;;;15/11/2024 07:30;15/12/2024 17:30;22/11/2024 16:30;0;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 CONICO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFOR
151984314;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101530;John Deere CH670 2L Colhe;1191;11;Colhedora;;;15/11/2024 07:30;15/12/2024 17:30;03/12/2024 14:30;439;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 CONICO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFOR
151984315;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101526;John Deere CH670 2L Colhe;1191;11;Colhedora;;;15/11/2024 07:30;15/12/2024 17:30;03/12/2024 15:30;440;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO 24 CONICO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFOR
151984317;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101529;John Deere CH670 2L Colhe;1191;11;Colhedora;;;15/11/2024 07:30;15/12/2024 17:30;21/01/2025 17:20;1.617,83;SETOR-HIDRÁULICA  -  MODELO-BOMBA HIDRÁULICA EXTRATOR PRIMÁRIO CH 670 -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  - 
151984382;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101525;John Deere CH670 2L Colhe;1191;11;Colhedora;;;17/11/2024 07:30;17/12/2024 17:30;03/12/2024 17:30;394;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO ROLO LISO DANFOSS -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SE
151984383;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101531;John Deere CH670 2L Colhe;1191;11;Colhedora;;;17/11/2024 07:30;17/12/2024 17:30;06/01/2025 08:05;1.200,58;SETOR-HIDRÁULICA  -  MODELO-MOTOR DE RODA CH 670 -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFORMAÇÃO  
151984384;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101531;John Deere CH670 2L Colhe;1191;11;Colhedora;;;17/11/2024 07:30;17/12/2024 17:30;17/01/2025 09:30;1.466,00;SETOR-HIDRÁULICA  -  MODELO-BOMBA PISTÃO CH -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-DEVOLVIDO SEM REFORMA
151985491;Encerrada;20;Cent Recup Raízen CRR;53;CT RECUP PREV -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101551;Colhe Case 9900 Austoft;1567;11;Colhedora;;;18/11/2024 06:00;18/12/2024 17:00;05/02/2025 08:00;1.898,00;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02 **(Finalizada po
151985502;Encerrada;20;Cent Recup Raízen CRR;53;CT RECUP PREV -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101558;Colhe Case 9900 Austoft;1567;11;Colhedora;;;18/11/2024 06:00;18/11/2024 17:00;22/11/2024 08:00;0;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02 **(Finalizada po
151985506;Encerrada;20;Cent Recup Raízen CRR;53;CT RECUP PREV -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101558;Colhe Case 9900 Austoft;1567;11;Colhedora;;;18/11/2024 06:00;18/12/2024 17:00;24/03/2025 00:00;3.018,00;"SETOR-RODANTE - MODELO-RODA GUIA CASE - MANUTENÇÃO-DESMONTAR/SOLDAR/USINAR/MONTAR - TIPO-RESERVA CRR - PRIORIDADE-NORMAL-MAPA -NÃO- STATUS-OPEX - HORÍMETRO-N/A -OBS-SEM INFORMAÇÃO-NF-N/A-UNID-BARRA-COD-3006324 -QTD-02**(Finalizada por CS315737)**
"
151985513;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101526;John Deere CH670 2L Colhe;1191;11;Colhedora;;;18/11/2024 06:00;18/12/2024 17:00;20/12/2024 11:20;773,33;"SETOR-RODANTE - MODELO-RODA GUIA JD - MANUTENÇÃO-DESMONTAR/SOLDAR/USINAR/MONTAR - TIPO-RESERVA CRR - PRIORIDADE-NORMAL-MAPA -SIM- STATUS-OPEX - HORÍMETRO-N/A -OBS-SEM INFORMAÇÃO-NF-N/A-UNID-BARRA-COD-3006324 -QTD-01 **(Finalizada por CS113822)**
"
151985526;Encerrada;20;Cent Recup Raízen CRR;53;CT RECUP PREV -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101565;Colhe Case 9900 Austoft;1567;11;Colhedora;;;18/11/2024 06:00;18/12/2024 17:00;06/12/2024 14:00;440;"SETOR-CALDERARIA - MODELO-RODA MOTRIZ CASE - MANUTENÇÃO-CORTAR/SOLDAR - TIPO-RESERVA CRR - PRIORIDADE-NORMAL - MAPA-NÃO - STATUS-OPEX - HORÍMETRO-N/A - OBS-SEM INFORMAÇÃO - NF-N/A - UNID-BARRA - COD-3011191 - QTD-02¿ **(Finalizada por CS320666)**
"
151985530;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;81506;John Deere CH570 1L Colhe;1219;11;Colhedora;;;18/11/2024 06:00;18/12/2024 17:00;25/11/2024 07:00;0;ETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02**(Finalizada por 
151985534;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;50154;John Deere CH670 2L Colhe;1191;11;Colhedora;;;18/11/2024 06:00;18/12/2024 17:00;20/12/2024 08:20;770,33;"SETOR-RODANTE - MODELO-RODA GUIA JD - MANUTENÇÃO-DESMONTAR/SOLDAR/USINAR/MONTAR - TIPO-RESERVA CRR - PRIORIDADE-NORMAL-MAPA -SIM- STATUS-OPEX - HORÍMETRO-N/A -OBS-SEM INFORMAÇÃO-NF-N/A-UNID-BARRA-COD-3006324 -QTD-02¿ **(Finalizada por CS113822)**
"
151985542;Encerrada;20;Cent Recup Raízen CRR;53;CT RECUP PREV -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;117548;John Deere 3520 Colhedora;675;11;Colhedora;;;18/11/2024 06:00;18/12/2024 17:00;27/11/2024 15:00;0;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02 **(Finalizada po
151985543;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;163660;John Deere CH950 2L Colhe;1462;11;Colhedora;;;18/11/2024 06:00;18/12/2024 17:00;29/11/2024 13:00;0;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-04**(Finalizada por
151985544;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;163662;John Deere CH950 2L Colhe;1462;11;Colhedora;;;18/11/2024 06:00;18/12/2024 17:00;02/12/2024 10:00;0;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02 **(Finalizada po
151987383;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;163662;John Deere CH950 2L Colhe;1462;11;Colhedora;;;21/11/2024 07:30;21/12/2024 07:30;29/01/2025 10:00;1.658,50;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRÁULICO CH950  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFORMAÇÃ
151987405;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101511;John Deere CH670 1LRevamp;1613;11;Colhedora;;;21/11/2024 06:00;21/12/2024 17:00;10/02/2025 07:00;1.945,00;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02 **(Finalizada po
151987406;Encerrada;20;Cent Recup Raízen CRR;53;CT RECUP PREV -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;72125;Colhe Case 9900 Austoft;1567;11;Colhedora;;;21/11/2024 06:00;21/12/2024 17:00;10/02/2025 07:00;1.945,00;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02 **(Finalizada po
151987407;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101524;John Deere CH670 2L Colhe;1191;11;Colhedora;;;21/11/2024 06:00;21/12/2024 17:00;12/12/2024 15:00;513;"SETOR-CALDERARIA - MODELO-RODA MOTRIZ JD - MANUTENÇÃO-CORTAR/SOLDAR - TIPO-RESERVA CRR -PRIORIDADE-NORMAL - MAPA-SIM - STATUS-OPEX - HORÍMETRO-N/A - OBS-SEM INFORMAÇÃO - NF-N/A-UNID-BARRA COD-3007163 -QTD-02 **(Finalizada por CS113822)**
"
151987408;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101513;John Deere CH670 2L Colhe;1191;11;Colhedora;;;21/11/2024 06:00;21/12/2024 17:00;13/12/2024 10:20;532,33;"SETOR-CALDERARIA - MODELO-RODA MOTRIZ JD - MANUTENÇÃO-CORTAR/SOLDAR - TIPO-RESERVA CRR -PRIORIDADE-NORMAL - MAPA-SIM - STATUS-OPEX - HORÍMETRO-N/A - OBS-SEM INFORMAÇÃO - NF-N/A-UNID-BARRA COD-3007163 -QTD-02 **(Finalizada por CS113822)**
"
151987409;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101526;John Deere CH670 2L Colhe;1191;11;Colhedora;;;21/11/2024 06:00;21/12/2024 17:00;11/12/2024 10:20;484,33;"SETOR-CALDERARIA - MODELO-RODA MOTRIZ JD - MANUTENÇÃO-CORTAR/SOLDAR - TIPO-RESERVA CRR -PRIORIDADE-NORMAL - MAPA-SIM - STATUS-OPEX - HORÍMETRO-N/A - OBS-SEM INFORMAÇÃO - NF-N/A-UNID-BARRA COD-3007163 -QTD-02 **(Finalizada por CS113822)**
"
151987411;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;163661;John Deere CH950 2L Colhe;1462;11;Colhedora;;;21/11/2024 06:00;21/12/2024 17:00;13/02/2025 08:00;2.018,00;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02**(Finalizada por
151987413;Encerrada;20;Cent Recup Raízen CRR;53;CT RECUP PREV -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101562;Colhe Case 9900 Austoft;1567;11;Colhedora;;;21/11/2024 06:00;21/12/2024 17:00;14/02/2025 08:00;2.042,00;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02.**(Finalizada po
151987414;Encerrada;20;Cent Recup Raízen CRR;53;CT RECUP PREV -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;72126;Colhe Case 9900 Austoft;1567;11;Colhedora;;;21/11/2024 06:00;21/12/2024 17:00;18/02/2025 15:00;2.145,00;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02**(Finalizada por
151987418;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;93428;John Deere CH570 1L Colhe;1219;11;Colhedora;;;21/11/2024 06:00;21/12/2024 17:00;11/12/2024 15:00;489;"SETOR-CALDERARIA - MODELO-RODA MOTRIZ JD - MANUTENÇÃO-CORTAR/SOLDAR - TIPO-RESERVA CRR -PRIORIDADE-NORMAL - MAPA-SIM - STATUS-OPEX - HORÍMETRO-N/A - OBS-SEM INFORMAÇÃO - NF-N/A-UNID-BARRA-COD-3007163 -QTD-02 **(Finalizada por CS113822)**
"
151987419;Encerrada;20;Cent Recup Raízen CRR;51;CT RECUP PREV - ORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101510;John Deere CH670 1LRevamp;1613;11;Colhedora;;;21/11/2024 06:00;21/12/2024 17:00;19/02/2025 10:00;2.164,00;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-SIM  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02 **(Finalizada po
151987422;Encerrada;20;Cent Recup Raízen CRR;53;CT RECUP PREV -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;117587;John Deere CH570 1L Colhe;1219;11;Colhedora;;;21/11/2024 06:00;21/12/2024 17:00;21/02/2025 14:00;2.216,00;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-NÃO -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-02**(Finalizada por 
151987424;Encerrada;20;Cent Recup Raízen CRR;53;CT RECUP PREV -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101564;Colhe Case 9900 Austoft;1567;11;Colhedora;;;21/11/2024 06:00;21/12/2024 17:00;03/03/2025 09:00;2.451,00;SETOR-CALDERARIA - MODELO -DISCO DE CORTE DE BASE - MANUTENÇÃO-CORTAR/SOLDAR - - TIPO-RESERVA CRR - PRIORIDADE-NORMAL -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-N/A  -  OBS-SEM INFORMAÇÃO  -  NF-N/A  -  UNID-BARRA  -  COD-3008681 -  QTD-04**(Finalizada por
151988529;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101498;John Deere CH670 1LRevamp;1613;11;Colhedora;;;22/11/2024 07:30;22/12/2024 07:30;26/11/2024 15:30;0;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRÁULICO CHARLYN 24 ENTALHADO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS
151988548;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101520;John Deere CH670 1LRevamp;1613;11;Colhedora;;;22/11/2024 07:30;22/12/2024 07:30;11/12/2024 14:00;462,5;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO  DE RODA  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SEM INFORM
151988550;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101505;John Deere CH670 2L Colhe;1191;11;Colhedora;;;22/11/2024 07:30;22/12/2024 07:30;06/01/2025 17:00;1.089,50;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRÁULICO FACÃO PICADOR CH 670  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OB
151988561;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101524;John Deere CH670 2L Colhe;1191;11;Colhedora;;;22/11/2024 07:30;22/12/2024 07:30;05/12/2024 10:00;314,5;SETOR-HIDRÁULICA  -  MODELO-BOMBA HIDRAULICA TRANSM. EIXO FINO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-NORMAL  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-SE
151988562;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101519;John Deere CH670 2L Colhe;1191;11;Colhedora;;;22/11/2024 07:30;22/12/2024 07:30;05/12/2024 10:00;314,5;SETOR-HIDRÁULICA  -  MODELO-BOMBA HIDRAULICA TRANSM. EIXO GROSSO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS
151988563;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101531;John Deere CH670 2L Colhe;1191;11;Colhedora;;;22/11/2024 07:30;22/11/2024 07:30;06/01/2025 08:05;1.080,58;SETOR-HIDRÁULICA  -  MODELO-BOMBA HIDRAULICA EXTRATOR PRIMARIO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS-S
151988564;Encerrada;20;Cent Recup Raízen CRR;52;CT RECUP  CORR -NORÇ;11020;SUPER CENTRAL BARRA;Interna;Equipamento;101519;John Deere CH670 2L Colhe;1191;11;Colhedora;;;22/11/2024 07:30;22/12/2024 07:30;16/12/2024 14:30;583;SETOR-HIDRÁULICA  -  MODELO-MOTOR HIDRAULICO EXTRATOR SECUNDARIO  -  MANUTENÇÃO-CORRETIVA  -  FALHA-SEM INFORMAÇÃO  -  TIPO-DEVOLVER  -  PRIORIDADE-URGENTE  -  MAPA-NÃO  -  STATUS-OPEX  -  HORÍMETRO-SEM INFORMAÇÃO  -  ÚLTIMA REVISÃO-SEM INFORMAÇÃO  -  OBS
