O.S;;Código;Descrição;Código;Descrição;Código;Descrição;;;Código;Descrição;;Código;Descrição;Código;Descrição;Entrada;Saída Prevista;Saída;;Descrição da O.S
165514778;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100770;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar a cavilha superior LD ( que possui o sensor ), está sem o condutor de lubrificação  8145141_1; 8162309_1; 8109845_1; 8167849_1; 8150941_1; 8185733_1; 8109844_1
"
165514779;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100770;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_MT_P_MEC_2_2,,00 - Inspeção realizada no motor, trocar mangueiras da linha de vacúo do purificador/escape, estão ressecadas 8162187_2; 8129943_1; 8165112_1; 8174443_2
"
165514780;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100770;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_SS_P_MEC_2,00_2 - Inspeção realizada no sistema da cabine. Trocar os amortecedores da cabine L/E e L/D. estão sem ação. 8138302_2. frente 202
"
165514795;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100773;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_MT_P_MEC_1_1,00 - Inspeção realizada no sistema admissao - Instalar vedação de proteção da mangueira do intercooler L/E do motor diesel, esta sem e esfregando a mangueira proximo a entrada do radiador.      8189971_01; 8140288_2; 8119302_1  frente 202
Material disponível na sala de aprovisionamento 
"
165514798;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100772;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_TR_P_MEC_1_0,30 - Inspeção realizada no eixo dianteiro, trocar respiro no cubo LE, esta quebrado .8138133_1 FRENTE 202
"
165514802;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100772;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar a cavilha superior LD ( que possui o sensor ), está sem o condutor de lubrificação  8145141_1; 8162309_1; 8109845_1; 8167849_1; 8150941_1; 8185733_1; 8109844_1  frente 202
"
165514803;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100772;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_OT_P_MEC_2_0,30- Inspeção realizada no eixo dianteiro, trocar barra de direção, barra de direção está torta pegando na estrutura . 8179502_1  FRENTE 202
"
165514808;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100769;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_MT_P_MEC_1_2,00 - Inspeção realizada no motor, trocar respiro da tampa de válvula, está com vazamento        8194210_1; 8156732_1; 8126217_1; 8163419_1_6000089_2; 6000090_2; 8194198_1  SE POSSÍVEL PROGRAMAR JUNTO AO PLANO DE 90 (REGULAGEM DE VÁLVULA)   FRENTE 208

"
165514811;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100811;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_MT_P_MEC_1_2,00 - Inspeção realizada no motor, trocar respiro da tampa de válvula, está com vazamento        8194210_1; 8156732_1; 8126217_1; 8163419_1_6000089_2; 6000090_2; 8194198_1  SE POSSÍVEL PROGRAMAR JUNTO AO PLANO DE 90 (REGULAGEM DE VÁLVULA)   FRENTE 207

"
165514812;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100769;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_TR_P_MEC_1_0,30 - Inspeção realizada no eixo dianteiro, trocar respiro no cubo LE, esta quebrado .8138133_1 FRENTE 202
"
165514816;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100769;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:00;;0;"B_OT_P_MEC_2_0,30- Inspeção realizada no eixo dianteiro, trocar barra de direção, barra de direção está torta pegando na estrutura . 8179502_1  FRENTE 202
"
165514817;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100779;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_MT_P_0,10_1,00 - Inspeção realizada no sistema de motor. Trocar tampa da carcaça do filtro de ar do motor. Esta quebrada.  8138927_1  frente 203
"
165514818;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100779;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_MT_P_MEC_2_1,00 - Inspeção realizada no motor diesel, trocar colete da hélice do radiador, está quebrada 8140364_1
"
165514819;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100779;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_TR_P_MEC_1_0,30 - Inspeção realizada no eixo dianteiro, trocar respiro no cubo LE, esta quebrado .8138133_1 FRENTE 203
"
165514821;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100779;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_MT_P_MEC_1_0,10 - Inspeção realizada no sistema do motor. Colocar o respiro do tanque diesel, está faltando 8141532_1. Frente 203
"
165514831;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100808;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar a cavilha superior LD ( que possui o sensor ), está sem o condutor de lubrificação  8145141_1; 8162309_1; 8109845_1; 8167849_1; 8150941_1; 8185733_1; 8109844_1
"
165514833;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100808;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"A_MT_P_MEC_1_2,00 - Inspeção realizada no motor, trocar respiro da tampa de válvula, está com vazamento        8194210_1; 8156732_1; 8126217_1; 8163419_1_6000089_2; 6000090_2; 8194198_1  SE POSSÍVEL PROGRAMAR JUNTO AO PLANO DE 90 (REGULAGEM DE VÁLVULA)   FRENTE 203

"
165514835;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100808;Case Puma 230 4x4;1232;3;Trator de Pneu;;;05/07/2025 06:00;05/07/2025 06:01;;0;"B_OT_P_MEC_2_2,00 - Inspeção realizada no sistema da cabine. Trocar o coxim traseiro L/E e L/D, estão com fadiga .8023493_2  frente 203
"
165514845;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98366;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;05/07/2025 06:00;05/07/2027 06:01;;0;"A_SS_P_MEC_1_1,00 - Inspeção realizada na cabine, trocar borracha da escada de acesso a cabine LE, está rasgada 8125695_1; 8156736_1
"
165515017;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;140266;Transbordo 4Eixo ATA21500;1325;33;Transbordo;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_VZ_P_MEC_2_4,00 - Inspeção realizada no sistema hidráulico, trocar cilindro hidráulico do levante central , está com vazamento  3008680_1 NECESSÁRIO CAMINHÃO MUNCK FRENTE 203   IMPLEMENTO ENGATADO NO TRATOR 163513
"
165515032;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;163513;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_MEC_1_1,00 - Inspeção realizada no estrutura, trocar carenagem LE do motor, está quebrada 8140478_1; 8151032_10; 8143278_10; 8143306_10; 8143305_10
"
165515036;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100767;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_VZ_P_MEC_1_2,00 - Inspeção realizada no sistema pneumático, trocar o compressor pneumático, está com vazamento 3011133_1 frente 210  S DVD 
"
165515039;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100770;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_ELE_1_2,00 - Inspeção realizada no sistema de ar condicionado, trocar condenssador do sistema de ar condicionado, está com vazamento 8175957_1  ENTREGAR PARA O ELETRICISTA TÉCNICO DE CAMPO RAFAEL DOMINGUES
"
165515904;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100767;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_MT_P_MEC1_0,30 - Inspeção realizada no tanque diesel - Instalar  respiro do tanque diesel, esta danificado o respiro 8141532_01  frente 210
"
165515908;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101531;John Deere CH670 2L Colhe;1191;11;Colhedora;;;07/07/2025 06:00;07/07/2025 10:00;;0;"A_OT_P_MEC_4,00_2,00 - Inspeção realizada no sistema do elevador. Trocar todas as corrediças do elevador. estão gastas. 8154147_2,8154129_2,8154149_2,8154148_2, 8154150_2, 8154159_2, 6008969_60, 6011731_60, 6001466_60.
 F-210

"
165515917;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100798;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_MEC_1_1,00 - Inspeção realizada no sistema capô. Colocar cinta de segurança do capô. Esta faltando.       8137607_1           frente 210
"
165515918;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100798;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_MT_P_MEC_1_2,00 - Inspeção realizada no motor, trocar respiro da tampa de válvula, está com vazamento        8194210_1; 8156732_1; 8126217_1; 8163419_1_6000089_2; 6000090_2; 8194198_1  SE POSSÍVEL PROGRAMAR JUNTO AO PLANO DE 90 (REGULAGEM DE VÁLVULA)   

"
165515919;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;14803015;Transbordo TMA VTX 14000;1355;33;Transbordo;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_SS_P_MEC_1_1,00 - Inspeção realizada no chassi, trocar flange de engate do pino bola, está com desgaste 8194132_1  FRENTE 261   IMPLEMENTO ENGATADO NO TRATOR 100815
"
165515947;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100798;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar a cavilha superior LD ( que possui o sensor ), está sem o condutor de lubrificação  8145141_1; 8162309_1; 8109845_1; 8167849_1; 8150941_1; 8185733_1; 8109844_1  frente 210
"
165515961;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;100798;Case Puma 230 4x4;1232;3;Trator de Pneu;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_VZ_P_MEC_1_1,00 - Inspeção realizada no sistema da transmissão. Trocar o medidor de nível de oleo da transmissão .Está vazando 8130023_1. NECESÁRIO DRENAR ÓLEO DE TRANSMISSÃO frente 210
"
165516029;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98418;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"B_VZ_P_MEC_2,00_2 - Inspeção realizado na cabine, trocar o cilindro de basculamento da cabine, está com vazamento. 8183885_1 CONSULTADO TECNICO DA MERCEDEZ É REALIZADO A TROCA COM A CABINE ABAIXADA NO APOIO, ACESSO POR BAIXO E PELA GRADE FRONTAL frente 205

"
165516031;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98418;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_MEC -1,00_1 - Inspeção realizada no sistema de ar condicionado, trocar coxim do condenssador do ar posicionado atras da cabine LE e LD, está rachado 8177617_4  FRENTE 205
"
165516036;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98374;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_1,00_1,00 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/D.     8177610_2. USAR PARAFUSO DO CAMINHÃO OFICINA 
"
165516041;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98374;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_MEC_2_2,00 - Inspeção realizada na suspeção, trocar chapa do jumelo do 2° eixo direcional, está com desgaste 8155513_4  frente 205
"
165516055;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98398;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"M_SS_P_MEC_1_1,00 - Inspeção realizada no sistema de direção, trocar terminal 90° LD do 1° eixo, está com folga 8178943_1
"
165516063;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101531;John Deere CH670 2L Colhe;1191;11;Colhedora;;;07/07/2025 06:00;07/07/2025 08:00;;0;"A_OT_P_MEC_1,00_1,00 - Inspeção realizada no sistema de divisores de linha. Trocar borracha para choque do divisor L/D (batedor), esta rachado.       8065112_1  8071499_1(P5)  8055155_1   P5)            F-210
"
165516070;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98294;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_MEC_2_6,00 - Inspeção realizada no eixo dianteiro, trocar buchas dos jumelos do 2° eixo dianteiro LE e LD e suporte LD , estão com fadigas 8155513_4; 8118288_6; 8174985_1(P5 MATERIAL DE  OS ENCERRADA; 8155449_4; 8155450_4

"
165516071;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98294;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_MEC -1,00_1 - Inspeção realizada no sistema de ar condicionado, trocar coxim do condenssador do ar posicionado atras da cabine LE e LD, está rachado 8177617_4  FRENTE 205
"
165516107;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98294;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"M_SS_P_MEC - 2,00_2 - Inspeção realizada no eixo direcional, trocar rolamento do articulador do 1° eixo direcional LE, está com folga no rolamento. 8177681_1
"
165516108;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98294;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_1,00_1 - Inspeção realizada no sistema de ar pneumático, trocar valvula silenciador do filtro do sistema pneumático, está quebrado. 8184341_1 frente 205
"
165516138;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98292;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema de direção, trocar cilindro de direção, está com vazamento 8160039_1
"
165516139;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98292;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_1,00_1,00 - Inspeção realizada no sistema da suspenção. Colocar  a algema na mola do 2° eixo direcional L/D e L/E.     8177610_2. USAR PARAFUSO DO CAMINHÃO OFICINA 
"
165516140;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98292;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"M_FR_P_MEC_2_6,00 - Inspeção realizada sistema de freio. Trocar lonas de freio do 1° eixo traseiro, LD e LE  e 2° eixo LD e LE estão próximo ao limite preventivo conforme POP.AGR.MANT.0041    16_8113604, 180_6012109; 8130939_8 NECESSÁRIO CALÇAR O EQUIPAMENTO.  APROVIONAMENTO, ENCAMINHAR MATERIAL PARA OFICINA FIXA REBITAR E DISPONIBILIZAR PARA PROGRAMAÇÃO EM PREVENTIVA PROGRAMADA.
"
165516144;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98292;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_MEC_2_1,00 - Inspeção realizada no eixo dianteiro, trocar coifa do cilindro de direção, está rasgada 8191518_2; 8191527_2; 8174974_2  frente 205
"
165516147;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98292;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_MT_P_MEC_1_1,00 - Inspeção realizada no sistema de motor. Trocar carcaça do filtro de ar completa, está com falha na vedação do encaixe da tampa  ,     8188461_1.    frente 205
"
165516150;Andamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98292;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"M_SS_P_MEC_2_2,00 - Inspeção realizada no sistema de escape, trocar manta do escape pequena, está com desgaste 8175813_1  frente 205 Material disponível na sala de Aprovisionamento RETIRADO JOW
"
165516158;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98390;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema de direção, trocar cilindro de direção, está com vazamento 8160039_18191518_2; 8191527_2; 8174974_2  frente 205
"
165516161;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98370;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_OT_P_MEC_1_2,00 - Inspeção realizada na cabine, Trocar borracha do degrau da escada de acesso a cabine  LD, está rachado  8149861_1(P5  ITEM DE OS ENCERRADA );  8153620_1 
"
165516163;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98293;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"M_VZ_P_MEC_2,00_2 - Inspeção realizado na cabine, trocar o cilindro de basculamento da cabine, está com vazamento. 8183885_1 CONSULTADO TECNICO DA MERCEDEZ É REALIZADO A TROCA COM A CABINE ABAIXADA NO APOIO, ACESSO POR BAIXO E PELA GRADE FRONTAL frente 205
"
165516167;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;98366;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;;;07/07/2025 06:00;07/07/2025 06:01;;0;"A_SS_P_ELE_1_2,00 - Inspeção realizada no sistema de cabine. Trocar chave comutadora da partida,esta com uma paliativa.                                (Partida direta no botão.)          8142336_1         ENTREGAR PARA RAFAEL ELETRECISTA.   frente 205
"
165516187;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;330269;John Deere CH570 1L Colhe;1219;11;Colhedora;;;07/07/2025 07:00;07/07/2025 08:00;;0;"A_OT_P_MEC_2,00_2,00 - Inspeção realizada no sistema de elevador; Trocar corrediças inferiores 4 e 7 furos L/E e L/D,estão gastas.      8154149_2 8154150_2  6008969_24   6011731_24  6001466_2                            f-205     
"
165516195;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;101521;John Deere CH670 1LRevamp;1613;11;Colhedora;;;07/07/2025 06:00;07/07/2025 10:00;;0;"A_OT_P_MEC_4,00_2,00 - Inspeção realizada no sistema do elevador. Trocar todas as corrediças do elevador. estão gastas. 8154147_2,8154129_2,8154149_2,8154148_2, 8154150_2, 8154159_2, 6008969_60, 6011731_60, 6001466_60.
 F-210
"
